team,season,week,total_yards,def_yards_allowed,turnovers,possession_time,pass_yards,rush_yards,third_down_pct,redzone_pct,point_diff,ypp,result,is_champion
Giants,2016,14,260,260,3,1852,167,93,0.14285714285714285,0.0,3,4.0625,1,0
Giants,2016,13,234,389,2,1552,178,56,0.36363636363636365,0.5,-10,4.254545454545455,0,0
Giants,2016,12,296,343,1,1569,192,104,0.3076923076923077,1.0,14,5.381818181818182,1,0
Giants,2016,11,329,315,0,1771,227,102,0.35714285714285715,1.0,6,5.061538461538461,1,0
Giants,2016,10,351,264,2,1883,229,122,0.42857142857142855,1.0,1,4.875,1,0
Giants,2016,9,302,443,2,1640,248,54,0.3076923076923077,1.0,5,4.950819672131147,1,0
Giants,2016,7,232,345,1,1497,196,36,0.3076923076923077,0.5,7,4.0701754385964914,1,0
Jaguars,2016,17,470,384,2,1776,288,182,0.2857142857142857,0.5,-4,6.619718309859155,0,0
Jaguars,2016,16,415,263,1,1951,331,84,0.3333333333333333,0.5,21,6.0144927536231885,1,0
Jaguars,2016,15,150,387,1,1398,83,67,0.23076923076923078,0.5,-1,3.0,0,0
Jaguars,2016,14,315,377,0,1733,230,85,0.4375,0.5,-9,4.846153846153846,0,0
Jaguars,2016,13,333,206,3,2074,179,154,0.3333333333333333,0.0,-10,4.111111111111111,0,0
Jaguars,2016,12,301,304,0,2015,118,183,0.5333333333333333,1.0,-7,4.630769230769231,0,0
Jaguars,2016,11,285,277,3,1975,202,83,0.2857142857142857,0.6666666666666666,-7,4.596774193548387,0,0
Jaguars,2016,10,327,273,2,1930,247,80,0.5882352941176471,1.0,-3,4.47945205479452,0,0
Jaguars,2016,9,449,231,4,1779,244,205,0.38461538461538464,0.6666666666666666,-5,5.986666666666666,0,0
Jaguars,2016,8,370,494,1,1535,322,48,0.46153846153846156,0.75,-14,5.522388059701493,0,0
Jets,2016,17,329,230,0,1887,202,127,0.3076923076923077,0.2857142857142857,20,5.39344262295082,1,0
Jets,2016,16,239,325,4,1517,128,111,0.09090909090909091,0.0,-38,4.345454545454546,0,0
Jets,2016,15,360,303,4,1952,244,116,0.3333333333333333,0.0,-21,5.0,0,0
Jets,2016,14,404,364,1,2515,216,188,0.4444444444444444,0.5,6,4.987654320987654,1,0
Jets,2016,13,250,421,3,1296,214,36,0.2727272727272727,0.0,-31,4.8076923076923075,0,0
Jets,2016,12,333,377,2,1764,269,64,0.45454545454545453,1.0,-5,5.946428571428571,0,0
Jets,2016,10,296,280,1,1531,157,139,0.3333333333333333,1.0,-3,5.103448275862069,0,0
Jets,2016,9,331,274,2,1778,191,140,0.3,0.2,-4,6.245283018867925,0,0
Jets,2016,8,393,407,0,2021,222,171,0.4666666666666667,0.6666666666666666,3,5.535211267605634,1,0
Jets,2016,7,344,245,2,2197,189,155,0.375,0.5,8,5.212121212121212,1,0
Lions,2016,17,408,448,1,1551,332,76,0.4166666666666667,0.6666666666666666,-7,6.375,0,0
Lions,2016,16,319,375,2,1843,229,90,0.4166666666666667,0.75,-21,4.557142857142857,0,0
Lions,2016,15,324,300,2,1784,268,56,0.35714285714285715,0.0,-11,5.491525423728813,0,0
Lions,2016,14,323,296,2,2057,209,114,0.5,0.5,3,4.893939393939394,1,0
Lions,2016,13,422,369,0,2212,337,85,0.4166666666666667,0.2,15,6.298507462686567,1,0
Lions,2016,12,308,306,0,1709,214,94,0.42857142857142855,0.5,3,5.049180327868853,1,0
Lions,2016,11,277,285,2,1625,263,14,0.35714285714285715,0.5,7,4.859649122807017,1,0
Lions,2016,9,311,337,1,2011,214,97,0.5,1.0,6,5.016129032258065,1,0
Lions,2016,8,289,269,0,1562,231,58,0.2727272727272727,0.5,-7,5.160714285714286,0,0
Lions,2016,7,344,413,0,1501,250,94,0.3333333333333333,0.6666666666666666,3,6.745098039215686,1,0
Packers,2016,17,448,408,0,2049,295,153,0.5384615384615384,1.0,7,6.309859154929577,1,0
Packers,2016,16,348,446,0,1739,308,40,0.46153846153846156,0.75,13,6.0,1,0
Packers,2016,15,451,449,0,1967,225,226,0.3,0.4,3,7.775862068965517,1,0
Packers,2016,14,330,354,0,1690,237,93,0.36363636363636365,1.0,28,5.892857142857143,1,0
Packers,2016,13,309,307,1,1709,200,109,0.3333333333333333,0.6666666666666666,8,5.421052631578948,1,0
Packers,2016,12,387,292,0,2123,313,74,0.7142857142857143,0.5,14,5.776119402985074,1,0
Packers,2016,11,424,515,2,1823,340,84,0.4666666666666667,0.5,-18,6.523076923076923,0,0
Packers,2016,10,402,446,3,1829,333,69,0.26666666666666666,0.5,-22,5.506849315068493,0,0
Packers,2016,9,405,355,1,1797,289,116,0.3333333333333333,0.5,-5,6.230769230769231,0,0
Packers,2016,8,331,367,0,1877,223,108,0.6,0.8,-1,5.516666666666667,0,0
Panthers,2016,17,335,300,3,1944,207,128,0.26666666666666666,0.5,-1,5.0,0,0
Panthers,2016,16,302,408,2,1635,183,119,0.26666666666666666,0.0,-17,4.4411764705882355,0,0
Panthers,2016,15,438,335,0,2079,290,148,0.26666666666666666,0.25,11,6.083333333333333,1,0
Panthers,2016,14,272,278,1,1957,146,126,0.3333333333333333,0.5,12,4.059701492537314,1,0
Panthers,2016,13,271,534,2,1559,182,89,0.4166666666666667,0.0,-33,5.018518518518518,0,0
Panthers,2016,12,358,366,2,1583,229,129,0.3,1.0,-3,6.392857142857143,0,0
Panthers,2016,11,223,371,0,1665,173,50,0.4117647058823529,0.5,3,3.596774193548387,1,0
Panthers,2016,10,341,256,2,2112,242,99,0.42857142857142855,1.0,-3,4.942028985507246,0,0
Panthers,2016,9,244,339,0,2052,185,59,0.4,0.3333333333333333,3,3.935483870967742,1,0
Panthers,2016,8,349,340,1,1848,208,141,0.42857142857142855,0.5,10,5.453125,1,0
Patriots,2016,17,396,280,0,1882,276,120,0.5833333333333334,0.75,21,6.285714285714286,1,1
Patriots,2016,16,325,239,0,2083,211,114,0.6111111111111112,0.6666666666666666,38,4.642857142857143,1,1
Patriots,2016,15,313,309,0,2016,177,136,0.29411764705882354,0.5,13,4.287671232876712,1,1
Patriots,2016,14,496,348,3,1754,401,95,0.5,0.75,7,7.630769230769231,1,1
Patriots,2016,13,402,162,0,2277,269,133,0.25,0.5,16,5.36,1,1
Patriots,2016,12,377,333,0,1836,286,91,0.2857142857142857,0.4,5,5.309859154929577,1,1
Patriots,2016,11,444,299,0,1757,273,171,0.5,0.6,13,6.253521126760563,1,1
Patriots,2016,10,385,420,2,1775,304,81,0.6,0.6,-7,6.209677419354839,0,1
Patriots,2016,8,357,376,0,1791,285,72,0.6923076923076923,0.75,16,5.852459016393443,1,1
Patriots,2016,7,362,375,2,1651,222,140,0.5833333333333334,1.0,11,6.581818181818182,1,1
Raiders,2016,17,221,349,3,1475,164,57,0.18181818181818182,0.0,-18,4.42,0,0
Raiders,2016,16,463,390,0,2165,253,210,0.6,1.0,8,6.430555555555555,1,0
Raiders,2016,15,345,263,2,1937,200,145,0.3076923076923077,0.14285714285714285,3,5.655737704918033,1,0
Raiders,2016,14,244,323,0,1905,109,135,0.2777777777777778,0.25,-8,3.3424657534246576,0,0
Raiders,2016,13,399,382,0,1785,260,139,0.38461538461538464,0.75,14,5.955223880597015,1,0
Raiders,2016,12,366,358,2,2017,310,56,0.5333333333333333,0.6,3,5.154929577464789,1,0
Raiders,2016,11,325,354,1,1413,295,30,0.36363636363636365,0.25,7,6.372549019607843,1,0
Raiders,2016,9,397,299,0,2488,179,218,0.35714285714285715,0.5,10,5.223684210526316,1,0
Raiders,2016,8,626,270,1,2652,498,128,0.3888888888888889,0.6666666666666666,6,7.364705882352941,1,0
Raiders,2016,7,344,344,0,2007,200,144,0.4444444444444444,0.6,17,4.845070422535211,1,0
Rams,2016,17,123,344,3,1922,71,52,0.14285714285714285,0.0,-38,2.1578947368421053,0,0
Rams,2016,16,177,323,2,1737,78,99,0.3076923076923077,1.0,-1,3.1052631578947367,0,0
Rams,2016,15,183,299,0,1649,136,47,0.25,0.0,-21,3.267857142857143,0,0
Rams,2016,14,312,286,5,1972,208,104,0.42857142857142855,0.6666666666666666,-28,4.656716417910448,0,0
Rams,2016,13,162,402,2,1323,126,36,0.08333333333333333,1.0,-16,3.306122448979592,0,0
Rams,2016,12,247,555,2,1444,178,69,0.2,1.0,-28,4.75,0,0
Rams,2016,11,227,240,1,1879,125,102,0.15384615384615385,0.0,-4,3.783333333333333,0,0
Rams,2016,10,280,296,0,2069,155,125,0.35294117647058826,0.0,3,4.17910447761194,1,0
Rams,2016,9,339,244,1,1548,280,59,0.2857142857142857,0.5,-3,5.059701492537314,0,0
Rams,2016,7,345,232,4,2103,271,74,0.47368421052631576,0.3333333333333333,-7,4.5394736842105265,0,0
Ravens,2016,17,335,371,2,1758,263,72,0.5,0.25,-17,4.785714285714286,0,0
Ravens,2016,16,368,406,1,2077,246,122,0.5294117647058824,0.4,-4,5.111111111111111,0,0
Ravens,2016,15,340,328,2,1402,189,151,0.36363636363636365,0.6666666666666666,1,5.964912280701754,1,0
Ravens,2016,14,348,496,1,1846,306,42,0.375,0.5,-7,5.117647058823529,0,0
Ravens,2016,13,496,277,2,1754,386,110,0.45454545454545453,1.0,32,7.085714285714285,1,0
Ravens,2016,12,311,325,1,1877,219,92,0.3125,0.3333333333333333,5,4.573529411764706,1,0
Ravens,2016,11,368,417,0,1461,267,101,0.3333333333333333,1.0,-10,7.076923076923077,0,0
Ravens,2016,10,396,144,2,2316,277,119,0.5833333333333334,0.5,21,5.142857142857143,1,0
Ravens,2016,9,274,277,1,1930,224,50,0.23529411764705882,0.0,7,4.349206349206349,1,0
Ravens,2016,7,245,344,3,1403,234,11,0.21428571428571427,0.0,-8,4.298245614035087,0,0
Saints,2016,17,473,465,1,1815,341,132,0.4375,0.6666666666666666,-6,6.306666666666667,0,0
Saints,2016,16,417,349,0,1896,294,123,0.4166666666666667,0.6,7,6.223880597014926,1,0
Saints,2016,15,488,425,1,2233,358,130,0.6428571428571429,0.8,7,5.879518072289157,1,0
Saints,2016,14,294,270,3,1605,248,46,0.3076923076923077,0.0,-5,5.068965517241379,0,0
Saints,2016,13,369,422,3,1388,319,50,0.46153846153846156,0.3333333333333333,-15,6.473684210526316,0,0
Saints,2016,12,555,247,1,2156,346,209,0.46153846153846156,1.0,28,7.816901408450704,1,0
Saints,2016,11,371,223,2,1935,264,107,0.3076923076923077,0.4,-3,5.152777777777778,0,0
Saints,2016,10,373,337,4,1238,293,80,0.4444444444444444,0.6666666666666666,-2,7.313725490196078,0,0
Saints,2016,9,571,486,0,2333,323,248,0.6470588235294118,0.6,18,6.963414634146342,1,0
Saints,2016,8,375,359,1,2172,252,123,0.6,0.4,5,5.208333333333333,1,0
Seahawks,2016,17,376,253,0,1774,289,87,0.25,0.3333333333333333,2,5.7846153846153845,1,0
Seahawks,2016,16,391,370,1,2022,313,78,0.47058823529411764,0.4,-3,5.012820512820513,0,0
Seahawks,2016,15,299,183,1,1951,227,72,0.4666666666666667,0.6666666666666666,21,5.155172413793103,1,0
Seahawks,2016,14,354,330,6,1910,218,136,0.5,0.0,-28,5.205882352941177,0,0
Seahawks,2016,13,534,271,1,2041,294,240,0.5,0.3333333333333333,33,7.52112676056338,1,0
Seahawks,2016,12,245,338,3,1581,118,127,0.09090909090909091,0.0,-9,4.016393442622951,0,0
Seahawks,2016,11,439,308,0,1734,287,152,0.3333333333333333,0.3333333333333333,11,6.968253968253968,1,0
Seahawks,2016,10,420,385,0,1825,324,96,0.5,0.42857142857142855,7,6.363636363636363,1,0
Seahawks,2016,9,278,425,0,1183,245,33,0.2857142857142857,1.0,6,6.619047619047619,1,0
Seahawks,2016,8,359,375,1,1428,285,74,0.45454545454545453,0.3333333333333333,-5,6.648148148148148,0,0
Steelers,2016,17,312,437,1,1989,243,69,0.21428571428571427,1.0,3,4.521739130434782,1,0
Steelers,2016,16,406,368,2,1523,279,127,0.42857142857142855,0.75,4,7.381818181818182,1,0
Steelers,2016,15,382,222,0,1952,285,97,0.38461538461538464,0.2,4,5.787878787878788,1,0
Steelers,2016,14,460,275,3,2321,220,240,0.42857142857142855,0.5,7,6.301369863013699,1,0
Steelers,2016,13,389,234,2,2048,272,117,0.4666666666666667,0.0,10,5.63768115942029,1,0
Steelers,2016,12,369,310,0,1695,221,148,0.6363636363636364,1.0,21,7.38,1,0
Steelers,2016,11,313,209,0,2038,167,146,0.4166666666666667,0.25,15,4.890625,1,0
Steelers,2016,10,448,422,0,1776,400,48,0.4,0.8,-5,6.787878787878788,0,0
Steelers,2016,9,277,274,1,1670,241,36,0.25,0.5,-7,4.2615384615384615,0,0
Steelers,2016,7,375,362,1,1949,281,94,0.3125,0.25,-11,5.434782608695652,0,0
Texans,2016,17,289,236,1,1748,243,46,0.2,0.6666666666666666,-7,3.9054054054054053,0,0
Texans,2016,16,250,294,0,1866,155,95,0.2857142857142857,0.0,2,4.385964912280702,1,0
Texans,2016,15,387,150,2,2202,308,79,0.2857142857142857,0.3333333333333333,1,4.961538461538462,1,0
Texans,2016,14,316,348,1,2165,131,185,0.35714285714285715,0.2,5,4.7164179104477615,1,0
Texans,2016,13,307,309,1,1891,184,123,0.4,1.0,-8,4.796875,0,0
Texans,2016,12,353,302,4,1801,239,114,0.36363636363636365,0.5,-8,5.430769230769231,0,0
Texans,2016,11,354,325,2,2187,230,124,0.5,0.4,-7,4.783783783783784,0,0
Texans,2016,10,273,327,0,1670,92,181,0.4666666666666667,1.0,3,4.475409836065574,1,0
Texans,2016,8,269,289,1,2038,164,105,0.4,0.4,7,4.26984126984127,1,0
Texans,2016,7,271,347,2,1762,131,140,0.3888888888888889,0.0,-18,4.044776119402985,0,0
Titans,2016,17,236,289,1,1852,133,103,0.6,0.6666666666666666,7,4.0,1,0
Titans,2016,16,263,415,1,1649,205,58,0.35714285714285715,0.6666666666666666,-21,3.925373134328358,0,0
Titans,2016,15,389,316,3,1835,241,148,0.42857142857142855,1.0,2,6.174603174603175,1,0
Titans,2016,14,253,348,0,1947,73,180,0.375,0.5,3,3.8923076923076922,1,0
Titans,2016,12,375,411,0,1765,226,149,0.45454545454545453,0.5,6,7.211538461538462,1,0
Titans,2016,11,351,327,0,1861,254,97,0.35714285714285715,0.5,-7,5.014285714285714,0,0
Titans,2016,10,446,402,0,1771,292,154,0.5,0.75,22,7.559322033898305,1,0
Titans,2016,9,393,476,3,1411,313,80,0.45454545454545453,1.0,-8,6.338709677419355,0,0
Titans,2016,8,494,370,0,2065,280,214,0.6,0.5,14,7.484848484848484,1,0
Titans,2016,7,331,422,1,1650,207,124,0.6,1.0,-8,4.867647058823529,0,0
Vikings,2016,17,374,323,1,1812,250,124,0.5,0.75,28,6.032258064516129,1,0
Vikings,2016,16,446,348,2,1861,353,93,0.3333333333333333,0.5,-13,6.027027027027027,0,0
Vikings,2016,15,282,411,3,1378,248,34,0.3333333333333333,0.0,-28,5.035714285714286,0,0
Vikings,2016,14,377,315,1,1867,292,85,0.2727272727272727,0.4,9,5.984126984126984,1,0
Vikings,2016,13,318,264,1,1997,231,87,0.375,0.3333333333333333,-2,4.608695652173913,0,0
Vikings,2016,12,306,308,1,1891,224,82,0.2,0.3333333333333333,-3,5.773584905660377,0,0
Vikings,2016,11,217,290,1,1738,145,72,0.46153846153846156,0.5,6,4.018518518518518,1,0
Vikings,2016,10,331,388,1,1804,284,47,0.45454545454545453,1.0,-6,5.171875,0,0
Vikings,2016,9,337,311,0,1988,259,78,0.42857142857142855,0.4,-6,5.029850746268656,0,0
Vikings,2016,8,258,403,0,1639,201,57,0.15384615384615385,0.0,-10,4.3,0,0
49ers,2017,17,463,251,3,1749,292,171,0.5,0.8,21,7.349206349206349,1,0
49ers,2017,16,369,472,1,1751,238,131,0.6666666666666666,0.6666666666666666,11,5.590909090909091,1,0
49ers,2017,15,414,328,0,1955,363,51,0.5,0.25,2,6.088235294117647,1,0
49ers,2017,14,416,311,1,2089,314,102,0.18181818181818182,0.5,10,6.303030303030303,1,0
49ers,2017,13,388,147,1,2327,278,110,0.5555555555555556,0.0,1,5.315068493150685,1,0
49ers,2017,12,280,318,1,1829,196,84,0.3125,1.0,-11,4.17910447761194,0,0
49ers,2017,10,474,374,2,1740,288,186,0.6666666666666666,0.3333333333333333,10,8.172413793103448,1,0
49ers,2017,9,329,368,2,1418,266,63,0.35294117647058826,0.5,-10,4.506849315068493,0,0
49ers,2017,8,238,304,2,1623,144,94,0.2,0.0,-23,3.71875,0,0
49ers,2017,7,290,501,3,1630,187,103,0.46153846153846156,0.5,-30,4.461538461538462,0,0
Bears,2017,17,201,327,0,1445,171,30,0.08333333333333333,0.0,-13,3.792452830188679,0,0
Bears,2017,16,258,254,0,1994,161,97,0.4375,1.0,17,4.372881355932203,1,0
Bears,2017,15,349,293,3,1855,306,43,0.4166666666666667,0.5,-10,5.5396825396825395,0,0
Bears,2017,14,482,234,0,2289,250,232,0.36363636363636365,0.6,26,6.694444444444445,1,0
Bears,2017,13,147,388,0,1273,85,62,0.5,1.0,-1,4.083333333333333,0,0
Bears,2017,12,140,420,2,1372,134,6,0.23076923076923078,0.0,-28,2.857142857142857,0,0
Bears,2017,11,398,352,1,1764,176,222,0.3333333333333333,0.75,-3,6.524590163934426,0,0
Bears,2017,10,323,342,1,1567,268,55,0.2857142857142857,0.0,-7,5.666666666666667,0,0
Bears,2017,8,307,387,1,1717,150,157,0.47058823529411764,0.5,-8,4.723076923076923,0,0
Bears,2017,7,153,293,0,1285,85,68,0.18181818181818182,0.0,14,4.135135135135135,1,0
Bengals,2017,17,359,312,1,1719,213,146,0.3333333333333333,0.6666666666666666,4,4.786666666666667,1,0
Bengals,2017,16,364,276,1,1949,222,142,0.5,0.4,9,4.666666666666667,1,0
Bengals,2017,15,161,346,2,1448,115,46,0.07692307692307693,1.0,-27,3.156862745098039,0,0
Bengals,2017,14,234,482,2,1311,164,70,0.25,1.0,-26,4.415094339622642,0,0
Bengals,2017,13,353,374,0,1811,223,130,0.5,0.6666666666666666,-3,5.883333333333334,0,0
Bengals,2017,12,361,405,0,1832,209,152,0.4,0.6,14,6.11864406779661,1,0
Bengals,2017,11,190,341,0,1489,141,49,0.4666666666666667,1.0,3,3.5849056603773586,1,0
Bengals,2017,10,308,416,2,1191,255,53,0.1,0.5,-4,6.16,0,0
Bengals,2017,9,148,408,0,1186,119,29,0.125,1.0,-16,4.0,0,0
Bengals,2017,8,276,331,2,1607,218,58,0.36363636363636365,0.3333333333333333,1,5.2075471698113205,1,0
Bills,2017,17,312,356,0,1864,186,126,0.4166666666666667,0.3333333333333333,6,4.9523809523809526,1,0
Bills,2017,16,326,411,0,1696,242,84,0.47058823529411764,0.0,-21,4.794117647058823,0,0
Bills,2017,15,328,349,0,1655,212,116,0.4666666666666667,0.75,8,5.377049180327869,1,0
Bills,2017,14,319,227,2,1945,92,227,0.5555555555555556,1.0,6,4.7611940298507465,1,0
Bills,2017,13,268,435,1,1559,85,183,0.38461538461538464,0.0,-20,4.1875,0,0
Bills,2017,12,268,236,0,1998,164,104,0.35294117647058826,0.3333333333333333,6,3.9411764705882355,1,0
Bills,2017,11,393,429,6,1435,220,173,0.42857142857142855,1.0,-30,6.338709677419355,0,0
Bills,2017,10,198,482,1,1117,129,69,0.18181818181818182,0.5,-37,4.4,0,0
Bills,2017,9,307,331,3,1590,244,63,0.375,1.0,-13,4.449275362318841,0,0
Bills,2017,8,331,367,0,2137,165,166,0.4,0.6666666666666666,20,5.171875,1,0
Broncos,2017,17,336,379,3,1857,226,110,0.4166666666666667,0.3333333333333333,-3,5.1692307692307695,0,0
Broncos,2017,16,330,386,3,1827,171,159,0.29411764705882354,0.5,-16,4.647887323943662,0,0
Broncos,2017,15,462,228,1,2211,251,211,0.4666666666666667,0.3333333333333333,12,6.243243243243243,1,0
Broncos,2017,14,273,100,0,2255,189,84,0.4117647058823529,0.25,23,4.014705882352941,1,0
Broncos,2017,13,270,367,3,1538,167,103,0.07692307692307693,0.0,-26,4.029850746268656,0,0
Broncos,2017,12,216,348,1,1446,160,56,0.35714285714285715,0.0,-7,3.789473684210526,0,0
Broncos,2017,11,341,190,2,2111,229,112,0.5714285714285714,0.6666666666666666,-3,4.3164556962025316,0,0
Broncos,2017,10,339,396,2,1817,221,118,0.5333333333333333,0.3333333333333333,-25,5.557377049180328,0,0
Broncos,2017,9,226,419,2,1806,191,35,0.23076923076923078,0.5,-28,3.7666666666666666,0,0
Broncos,2017,8,364,276,5,1883,187,177,0.38461538461538464,0.5,-10,5.2,0,0
Browns,2017,17,374,348,2,1855,272,102,0.4666666666666667,1.0,-4,5.936507936507937,0,0
Browns,2017,16,254,258,3,1606,178,76,0.3076923076923077,0.0,-17,4.456140350877193,0,0
Browns,2017,15,266,376,4,1392,136,130,0.35714285714285715,0.5,-17,4.586206896551724,0,0
Browns,2017,14,345,341,2,1718,209,136,0.5384615384615384,1.0,-6,6.052631578947368,0,0
Browns,2017,13,291,429,2,1503,202,89,0.45454545454545453,0.0,-9,5.105263157894737,0,0
Browns,2017,12,405,361,0,1768,236,169,0.4,0.25,-14,6.044776119402985,0,0
Browns,2017,11,184,284,5,1385,134,50,0.23076923076923078,0.0,-12,3.3454545454545452,0,0
Browns,2017,10,413,345,2,2074,212,201,0.3333333333333333,0.5,-14,5.363636363636363,0,0
Browns,2017,8,276,375,2,1328,161,115,0.3076923076923077,0.3333333333333333,-17,4.677966101694915,0,0
Browns,2017,7,284,269,3,1962,218,66,0.23076923076923078,0.0,-3,4.2388059701492535,0,0
Buccaneers,2017,17,455,323,3,1893,345,110,0.7222222222222222,0.6666666666666666,7,5.617283950617284,1,0
Buccaneers,2017,16,392,255,3,1770,326,66,0.5454545454545454,0.16666666666666666,-3,6.87719298245614,0,0
Buccaneers,2017,15,373,410,1,1605,289,84,0.5,0.5,-3,6.781818181818182,0,0
Buccaneers,2017,14,400,434,5,1813,267,133,0.5,1.0,-3,5.797101449275362,0,0
Buccaneers,2017,13,395,276,1,2237,230,165,0.5625,0.3333333333333333,-6,5.337837837837838,0,0
Buccaneers,2017,12,373,516,0,1794,279,94,0.36363636363636365,0.4,-14,5.485294117647059,0,0
Buccaneers,2017,11,321,448,0,1909,268,53,0.23076923076923078,0.4,10,5.17741935483871,1,0
Buccaneers,2017,10,271,275,1,1914,181,90,0.4375,0.3333333333333333,5,4.106060606060606,1,0
Buccaneers,2017,9,200,407,1,1662,113,87,0.3076923076923077,1.0,-20,3.508771929824561,0,0
Buccaneers,2017,8,279,254,3,1669,194,85,0.16666666666666666,0.0,-14,4.428571428571429,0,0
Cardinals,2017,17,259,296,1,1936,143,116,0.2857142857142857,1.0,2,3.8088235294117645,1,0
Cardinals,2017,16,289,293,2,1993,215,74,0.35714285714285715,0.6666666666666666,23,4.515625,1,0
Cardinals,2017,15,286,218,2,2176,145,141,0.21052631578947367,0.0,-5,3.575,0,0
Cardinals,2017,14,261,204,0,2029,125,136,0.21428571428571427,0.0,5,4.142857142857143,1,0
Cardinals,2017,13,305,303,2,1862,187,118,0.4666666666666667,1.0,-16,4.919354838709677,0,0
Cardinals,2017,12,344,219,2,2079,236,108,0.4117647058823529,0.0,3,4.914285714285715,1,0
Cardinals,2017,11,292,357,2,1574,244,48,0.3,1.0,-10,5.407407407407407,0,0
Cardinals,2017,10,290,287,1,1747,256,34,0.4,0.6666666666666666,-6,3.9726027397260273,0,0
Cardinals,2017,9,368,329,2,2182,201,167,0.4375,0.4,10,5.041095890410959,1,0
Cardinals,2017,7,196,425,2,1259,171,25,0.25,0.0,-33,4.170212765957447,0,0
Chargers,2017,17,495,336,0,2000,380,115,0.5384615384615384,0.3333333333333333,20,7.279411764705882,1,0
Chargers,2017,16,379,295,0,1978,290,89,0.3333333333333333,1.0,7,5.414285714285715,1,0
Chargers,2017,15,307,397,4,1599,209,98,0.36363636363636365,1.0,-17,5.116666666666666,0,0
Chargers,2017,14,488,201,1,2120,314,174,0.4,0.3333333333333333,17,6.873239436619718,1,0
Chargers,2017,13,429,291,0,2097,335,94,0.5333333333333333,0.25,9,6.217391304347826,1,0
Chargers,2017,12,515,247,0,2165,434,81,0.6428571428571429,0.2,22,7.803030303030303,1,0
Chargers,2017,11,429,393,0,2165,283,146,0.5,0.4,30,5.876712328767123,1,0
Chargers,2017,10,322,398,2,1907,235,87,0.2,0.0,-3,4.8059701492537314,0,0
Chargers,2017,8,349,414,1,1381,192,157,0.3,0.0,-8,6.711538461538462,0,0
Chargers,2017,7,242,251,0,1736,162,80,0.25,0.5,21,4.4,1,0
Chiefs,2017,17,379,336,2,1743,269,110,0.36363636363636365,0.3333333333333333,3,5.8307692307692305,1,0
Chiefs,2017,16,404,345,0,2273,301,103,0.5,0.2857142857142857,16,5.45945945945946,1,0
Chiefs,2017,15,397,307,0,2001,223,174,0.42857142857142855,0.5,17,6.301587301587301,1,0
Chiefs,2017,14,408,268,1,2200,243,165,0.38461538461538464,0.5,11,5.746478873239437,1,0
Chiefs,2017,13,474,488,0,1031,362,112,0.375,0.0,-7,10.304347826086957,0,0
Chiefs,2017,12,236,268,1,1602,181,55,0.15384615384615385,1.0,-6,4.140350877192983,0,0
Chiefs,2017,11,363,317,3,2236,229,134,0.2727272727272727,0.0,-3,5.112676056338028,0,0
Chiefs,2017,9,323,375,1,1723,255,68,0.36363636363636365,0.5,-11,5.872727272727273,0,0
